series_name,director_name,genre,ratings,performers,ott_platform
The Chi Season 5,"Katrelle N. Kindred, Cierra Glaude, Deondray Gossfield, Quincy LeNear Gossfield, Boma Iluma",Unknown,2.8,"Alex Hibbert, Shamon Brown Jr., Michael V. Epps, Birgundi Baker, Kandi Burruss, La La Anthony, Nia Jervier, Carolyn Michelle Smith, L'lerrét Jazelle, Antonyah Allen",Disney+ Hotstar
Avrodh Season 2,Raj Acharya,"Military drama , Espionage",3.7,"Abir Chaterjee, Aahana Kumra, Anant Mahadevan, Krishna Hebbale, Mohan Agashe, Neeraj Kabi, Rajesh Khattar, Sanjay Suri, Vijay Krishnan",SonyLIV
Man Vs Bee,David Kerr,Unknown,3.3,"Rowan Atkinson, Jing Lusi, Claudie Blakley, Tom Basden, Julian Rhind-Tutt, Greg McHugh, India Fowler",Netflix
Money Heist: Korea – Joint Economic Area,Kim Hong-sun,Heist Crime drama,3.8,"Yoo Ji-tae, Jeon Jong-seo, Park Hae-soo, Lee Won-jong, Kim Ji-hoon, Jang Yoon-ju, Lee Hyun-woo, Kim Ji-hun, Lee Kyu-ho",Netflix
The Girl from Plainville,"Lisa Cholodenko, Zetna Fuentes, Pippa Bianco, Liz Hannah, Daniel Minahan",Crime,4.5,"Elle Fanning, Chloë Sevigny, Cara Buono, Kai Lennox, Colton Ryan, Norbert Leo Butz",Lionsgate Play
Ishq Express,"Satish Raj Kasireddi, Tanmai Rastogi, Saurabh Swamy",Drama,3.2,"Ritvik Sahore, Gayatri Bhardwaj, Gaurav Parajuli, Dhanesh Dogra, Shilpa Varma",Amazon miniTV
Masoom,Mihir Desai,Unknown,3.5,"Boman Irani, Samara Tijori, Manjari Fadnis, Veer Rajwant Singh, Upasana Singh, Manurishi Chaddha",Disney+ Hotstar
She Season 2,Arif Ali,Unknown,3.2,"Aaditi Pohankar, Kishore Kumar G, Vishwas Kini, Shivani Rangole, Sam Mohan, Suhita Thatte, Saqib Ayub, Sandeep Dhabale, Rohit Kokate, Mohammad Ali Baig, Resh Lamba",Netflix
Suzhal – The Vortex,"Bramma, Anucharan Murugaiyan",Unknown,3.8,"Aishwarya Rajesh, Kathir, R. Parthiban, Sriya Reddy",Prime Video
The Summer I Turned Pretty,Erica Dunton,Drama,3.5,"Lola Tung, Rachel Blanchard, Jackie Chung, Christopher Briney, Gavin Casalegno, Sean Kaufman, Minnie Mills, Alfredo Narciso",Prime Video
Bandon Mein Tha Dum!,Neeraj Pandey,Documentary,4.3,"Ajinkya Rahane, Rishabh Pant, Cheteshwar Pujara, Ravichandran Ashwin, Pat Cummins, Tim Paine, Mohammed Siraj, Hanuma Vihari",JioCinema
Salt City,"Rishabh Anupam Sahai, Shashank Kunwar, Pranjal Saxena",Drama,3.3,"Piyush Mishra, Gauahar Khan, Esha Chopra, Jitin Gulati, Manish Anand, Pranay Pachauri, Monika Chaudhary",SonyLIV
God's Favorite Idiot,Michael McDonald,Unknown,1.3,"Ben Falcone, Melissa McCarthy, Leslie Bibb, Kevin Dunn",Netflix
Cyber Vaar – Har Screen Crime Scene,Ankush Bhatt,Unknown,3.7,"Mohit Malik, Sanaya Irani, Keshav Uppal, Neha Khan, Amitabh Ghanekar, Indraneel Bhattacharya",JioCinema
Feels Like Home Season 1,Sahir Raza,Unknown,3.9,"Preet Kammani, Vishnu Kaushal, Mihir Ahuja, Anshuman Malhotra, Himika Bose, Inayat Sood",Lionsgate Play
Intimacy Season 1,"Jorge Torregrossa, Ben Gutteridge, Marta Font, Koldo Almandoz",Unknown,4.8,"Itziar Ituño, Patricia López Arnaiz, Emma Suárez, Verónica Echegui, Ana Wagener, Yune Nogueiras, Marc Martínez, Jaime Zatarain, Eduardo Lloveras, Francesco Carril, Fernando Albizu, Iñigo Aranburu, Iraia Elias, Miguel Garcés, Miren Gaztañaga, Jon Guridi, Rebeca Mantellán, Arnatz Puertas, Hegoi Zubizarreta, César Sarachu, Ione Irazabal, Elizabeth Larena, Amancay Gaztañaga, Mikel Tello, Miren Tirapu, Kandido Uranga, Anartz Zuazua, Luisa Gavasa, Mikel Losada, Aitor Merino, Gabriel Ocina, Juan Viadas, Leire Ucha, Sandra Ferrús, Antton Bastero, Iñaki Beraetxe, Ainara Ortega, Iban Garate, Ilaski Serrano",Netflix
Peaky Blinders Season 6,Anthony Byrne,Historical drama Crime drama,5.0,"Cillian Murphy, Tom Hardy, Anya Taylor-Joy, Sophie Rundle, Ned Dennehy, Ian Peck, Finn Cole, Paul Anderson, Charlotte Riley, Natasha O’Keefe, Harry Kirton, Sam Calflin, Annabelle Wallis",Netflix
The Broken News,Vinay Waikul,Unknown,4.0,"Sonali Bendre, Jaideep Ahlawat, Shriya Pilgaonkar, Indraneil Sengupta, Taaruk Raina, Aakash Khurana, Kiran Kumar",Zee5
Udan Patolas Season 1,Shakti Sagar Chopra,Unknown,4.5,"Aasttha Ssidana, Sukhmani Sadana, Apoorva Arora, Poppy Jabbal, Rakesh Bedi, Taniya Kalrra, Vaibhav Talwar, Manik Singh",Amazon miniTV
Code M Season 2,Akshay Choubey,Unknown,3.5,"Jennifer Winget, Tanuj Virwani, Rajat Kapoor, Aalekh Kapoor",JioCinema
Ms. Marvel,"Adil El Arbi, Bilall Fallah, Meera Menon, Sharmeen Obaid-Chinoy",Action,2.8,"Iman Vellani, Matt Lintz, Yasmeen Fletcher, Zenobia Shroff, Mohan Kapur, Saagar Shaikh, Rish Shah, Laurel Marsden, Arian Moayed, Alysia Reiner, Laith Nakli, Nimra Bucha, Azhar Usman, Travina Springer, Aramis Knight, Fawad Khan, Farhan Akhtar, Adaku Ononogbo, Alyy Khan, Mehwish Hayat, Anjali Bhimani, Asfandyar Khan, Ali Alsaleh, Samina Ahmad, Vardah Aziz, Jordan Firstman",Disney+ Hotstar
In the Dark Season 4,Annie Bradley,Crime,2.8,"Perry Mattfeld, Rich Sommer, Brooke Markham, Casey Deidrick, Keston John, Morgan Krantz, Thamela Mpumlwana, Derek Webster, Kathleen York, Theodore Bhat, Matt Murray",JioCinema
Aashiqana Season 1,Gul Khan,Action Drama Thriller,3.2,"Zayn Ibad Khan, Khushi Dubey, Pankaj Singh, Geeta Tyagi, Vipul Deshpandey, Geeta Bisht, Anshul Singh, Anshu Srivastava, Inderjeet Modi, Manohar Teli, Harshita Shukla, Sneha Chauhan, Palash Prajapati, Pankaj Singh, Maira Mehra, Rati Pandey, Siddhant Karnick",Disney+ Hotstar
"Link: Eat, Love, Kill",Hong Jong-chan,Mystery,3.9,"Yeo Jin-goo, Moon Ga-young, Park Bo-kyung, Kwon Hyuk, Kim Ji-young, Ye Su-jeong",Disney+ Hotstar
Aashram Season 3,Prakash Jha,Crime thriller Procedural drama Political thriller Mystery,2.8,"Bobby Deol, Chandan Roy Sanyal, Esha Gupta, Darshan Kumaar, Aaditi Pohankar, Tridha Choudhury, Sachin Shroff, Anupriya Goenka, Vikram Kochhar, Anil Rastogi, Anurita Jha, Parinitaa Seth, Adhyayan Suman, Rajeev Siddhartha",MX Player
Doctor Lawyer,Lee Yong-seok,Unknown,5.0,"So Ji-seob, Soo-hyang Im, Seong-rok Sin, Lee Dong-ha",Disney+ Hotstar
The Boys Season 3,"Philip Sgriccia, Stefan Schwartz, Frederick E.O. Toye, Sarah Boyd, Steve Boyum, Liz Friedlander, Alex Graves, Batan Silva",Action Black comedy Drama Satire Superhero Thriller,3.4,"Karl Urban, Jack Quaid, Antony Starr, Erin Moriarty, Erin Moriarty, Dominique McElligott, Jessie Usher, Jessie T. Usher, Laz Alonso, Chace Crawford, Tomer Kapon, Tomer Capon, Karen Fukuhara, Nathan Mitchell, Elisabeth Shue, Colby Minifie, Aya Cash",Prime Video
9 Hours,"Niranjan Kaushik, Jacob Verghese",Crime drama,3.2,"Taraka Ratna, Ajay, Vinod Kumar, Madhu Shalini, Ravi Varma, Preethi Asrani, Ankith Koyya, Jwala Koti, Monica Reddy",Disney+ Hotstar
Borgen Season 4,"Søren Kragh-Jacobsen, Rumle Hammerich",Political drama,3.8,"Sidse Babett Knudsen, Birgitte Hjort Sørensen, Søren Malling, Lisbeth Wulff, Freja Riemann, Kasper Lange, Mikael Birkkjær, Lars Knutzon, Peter Mygind, Morten Kirkskov, Jens Albinus",Netflix
The Orville Season 3,"Seth MacFarlane, Jon Cassar",Unknown,5.0,"Seth MacFarlane, Adrianne Palicki, Penny Johnson Jerald, Scott Grimes, Peter Macon, Halston Sage, J. Lee, Mark Jackson, Jessica Szohr",Disney+ Hotstar
The Real Housewives of Dubai,Mary Agnes,Reality,3.0,"Caroline Stanbury, Nina Ali, Caroline Brooks, Chanel Ayan, Lesa Milan, Sara Al Madani",Hayu
Conversations with Friends,"Lenny Abrahamson, Leanne Welham",Drama,0.5,"Alison Oliver, Sasha Lane, Joe Alwyn, Jemima Kirke",Lionsgate Play
Nirmal Pathak Ki Ghar Wapsi,"Rahul Pandey, Satish Nair",Drama,3.7,"Vaibhav Tatwawadi, Alka Amin, Vineet Kumar, Garima Vikrant Singh, Ishita Ganguly, Pankaj Jhaa, Akash Makhija, Kumar Saurabh",SonyLIV
Obi-Wan Kenobi,Deborah Chow,Action,3.6,"Ewan McGregor, Hayden Christensen, Moses Ingram, Joel Edgerton, Bonnie Piesse, Kumail Nanjiani, Indira Varma, Rupert Friend, O’Shea Jackson Jr., Sung Kang, Simone Kessell, Benny Safdie",Disney+ Hotstar
Stranger Things Season 4,"The Duffer Brothers, Shawn Levy",Science fiction Horror Mystery Drama,3.8,"Winona Ryder, David Harbour, Finn Wolfhard, Millie Bobby Brown, Gaten Matarazzo, Caleb McLaughlin, Noah Schnapp, Sadie Sink, Natalia Dyer, Charlie Heaton, Joe Keery, Maya Hawke, Priah Ferguson, Cara Buono, Brett Gelman",Netflix
Night Sky,Juan José Campanella,Science fiction Drama [ citation needed ],2.8,"Sissy Spacek, J. K. Simmons, Chai Hansen, Adam Bartley, Julieta Zylberberg, Rocío Hernández, Kiah McKirnan, Beth Lacke, Stephen Louis Grush, Cass Buggé",Prime Video
The Hall: Honoring the Greats of Stand Up,Marty Callner,Unknown,5.0,"George Carlin, Richard Pryor, Joan Rivers, Robin Williams",Netflix
Lovestruck High,Rob Fisher,Reality,3.5,"Lindsay Lohan, Ria Lina, Russell Hicks, Chloe Zeitounian",Prime Video
Panchayat Season 2,Deepak Kumar Mishra,Comedy Drama,3.5,"Jitendra Kumar, Raghubir Yadav, Neena Gupta, Chandan Roy, Faisal Malik, Sanvikaa",Prime Video
The Time Traveler's Wife,David Nutter,Drama,3.7,"Rose Leslie, Theo James, Brian Altemus, Jason David, Desmin Borges, Natasha Lopez, Michael Park, Jaime Ray Newman, Taylor Richardson, Peter Graham, Kate Siegel, Josh Stamberg, Chelsea Frei, Marcia DeBonis, Will Brill, Spencer House",Disney+ Hotstar
Modern Love Mumbai,"Shonali Bose, Hansal Mehta, Vishal Bhardwaj, Alankrita Shrivastava, Dhruv Sehgal, Nupur Asthana",Drama Anthology,4.2,"Fatima Sana Shaikh, Bhupendra Jadawat, Dilip Prabhavalkar, Tanuja, Pratik Gandhi, Ranveer Brar, Yeo Yann Yann, Meiyang Chang, Wamiqa Gabbi, Naseeruddin Shah, Sarika, Danesh Razvi, Ahsaas Channa, Tanvi Azmi, Masaba Gupta, Ritwik Bhowmik, Prateik Babbar, Aadar Malik, Dolly Singh, Chitrangda Singh, Arshad Warsi",Prime Video
The Essex Serpent,Clio Barnard,Period drama,2.8,"Claire Danes, Tom Hiddleston, Frank Dillane, Hayley Squires, Clémence Poésy, Jamael Westman",Apple TV+
Aadha Ishq,Nandita Mehra,Unknown,3.5,"Aamna Sharif, Gaurav Arora, Kunal Roy Kapur, Pratibha Ranta, Suchitra Pillai, Darsheel Safary, Pooja Bhamrrah",JioCinema
Home Shanti,Aakanksha Dua,Drama,4.2,"Supriya Pathak, Manoj Pahwa, Chakori Dwivedi, Poojan Chhabra, Happy Ranajit",Disney+ Hotstar
Pet Puraan,Dnyanesh Zoting,Unknown,3.8,"Saie Tamhankar, Lalit Prabhakar",SonyLIV
Tehran Season 2,Daniel Syrkin,Serial drama Espionage thriller,3.1,"Niv Sultan, Shaun Toub, Menashe Noy, Shervin Alenabi, Navid Negahban, Liraz Charhi, Qais Khan, Sogand Sara Fakheri, Reza Diako, Dan Mor, Arash Marandi, Shila Ommi, Danny Sher, Moe Bar El, Ash Goldeh, Glenn Close",Apple TV+
Star Trek: Strange New Worlds Season 1,"Akiva Goldsman, Maja Vrvilo, Sydney Freeland, Amanda Row",Adventure Drama Science fiction,4.2,"Anson Mount, Rebecca Romijn, Ethan Peck, Babs Olusanmokun, Christina Chong, Celia Rose Gooding, Jess Bush, Melissa Navia, Bruce Horak",JioCinema
The Pentaverate,Tim Kirkby,Comedy Conspiracy,3.5,"Mike Myers, Jennifer Saunder, Jeremy Irons, Ken Jeong, Lydia West, Debi Mazar, Richard McCabe, Keegan Michael Key",Netflix
Baked Season 3,Vishwajoy Mukherje,Unknown,4.4,"Pranay Manchanda, Shantanu Anam, Manik Papneja, Kriti Vij",JioCinema
Never Kiss Your Best Friend Season 2,Harsh Dedhia,Unknown,3.3,"Nakuul Mehta, Anya Singh, Karan Wahi, Jaaved Jaaferi",Zee5
Shining Girls,Michelle MacLaren,Mystery,3.8,"Elisabeth Moss, Wagner Moura, Jamie Bell, Phillipa Soo, Amy Brenneman",Apple TV+
Tokyo Vice,"Michael Mann, Destin Daniel Cretton",Crime drama,4.0,"Ansel Elgort, Ken Watanabe, Rachel Keller, Ella Rumpf, Rinko Kikuchi, Hideaki Itō, Show Kasamatsu, Tomohisa Yamashita",Lionsgate Play
The Offer,"Dexter Fletcher, Adam Arkin, Colin Bucksey",Biographical drama,4.5,"Miles Teller, Matthew Goode, Juno Temple, Dan Fogler, Patrick Gallo, Burn Gorman, Colin Hanks, Giovanni Ribisi",JioCinema
Under the Banner of Heaven,"David Mackenzie, Isabel Sandoval",Unknown,4.3,"Andrew Garfield, Daisy Edgar-Jones, Sam Worthington, Denise Gough, Wyatt Russell, Billy Howle, Gil Birmingham, Adelaide Clemens, Rory Culkin, Seth Numrich, Chloe Pirrie, Sandra Seacat, Christopher Heyerdahl",Disney+ Hotstar
Soundtrack #1,Kim Hee-won,Drama,4.5,"Park Hyung-sik, Han So-hee",Disney+ Hotstar
Guilty Minds,"Shefali Bhushan, Jayant Digambar Somalkar",Unknown,3.5,"Shriya Pilgaonkar, Varun Mitra, Namrata Sheth, Sugandha Garg, Kulbhushan Kharbanda, Satish Kaushik, Benjamin Gilani, Pranay Pachauri, Diksha Juneja, Sadhana Singh, Deepak Kalra, Chitrangada Satarupa, Virendra Saxena, Dinker Sharma, Akshay Baghel, Vasundhara Kaul, Arun Kalra, Rajesh Gandhi, Kamal Manohar Sharma, Burhanuddin Topiwala, Farida Venkateshwaran, Sarita Handa, Narendra Khatri, Aradhya Ajana, Bharat Bhushan, Hans Dev Sharma, Vivaan Mishra",Prime Video
Woke Season 2,"Maurice ""Mo"" Marable, Chris Robinson, Katrelle Kindred",Unknown,2.5,"Lamorne Morris, Blake Anderson, T. Murph, Rose McIver, Sasheer Zamata, Aimee Garcia",SonyLIV
London Files,Sachin Pathak,Crime Thriller Action,3.7,"Arjun Rampal, Gopal Datt, Purab Kohli, Medha Rana, Sagar Aarya, Eva Jane Willis, Adil Zubair, Sapna Pabbi",JioCinema
Mayans M.C. Season 4,Elgin James,Unknown,4.2,"J. D. Pardo, Clayton Cardenas, Sarah Bolger, Michael Irby, Carla Baratta, Richard Cabral, Raoul Trujillo, Raoul Max Trujillo, Antonio Jaramillo, Danny Pino, Edward James Olmos, Emilio Rivera, Sulem Calderon, Frankie Loyal, Joseph Lucero, Vincent Rocco Vargas",Disney+ Hotstar
Better Call Saul Season 6,"Michael Morris, Peter Gould, Gordon Smith, Ann Cherkis, Thomas Schnauz, Vince Gilligan",Crime drama [ 1 ] Legal drama [ 2 ] Black comedy [ 3 ] Tragedy [ 4 ] Neo-noir [ 5 ],3.8,"Bob Odenkirk, Jonathan Banks, Rhea Seehorn, Patrick Fabian, Michael Mando, Michael McKean, Giancarlo Esposito, Tony Dalton",Netflix
MasterChef Australia: Season 14,Richard Franc,Cooking,3.0,"Melissa Leong, Jock Zonfrillo, Andy Allen, Aldo Ortado, Ali Stoner, Alvin Quah, Billie McKay, Chris Tran, Christina Batista, Daniel Lamble, Dulan Hapuarachchi, Harry Tomlinson, Jenn Lee, John Carasig, Julie Goodwin, Keyma Vasquez Montero, Matt Landmark, Max Kaprivsky, Melanie Persson, Michael Weldon, Mindy Woods, Minoli De Silva, Montana Hughes, Sarah Todd, Sashi Cheliah, Steph Woon, Tommy Pham",Disney+ Hotstar
Pacific Rim: The Black Season 2,"Hiroyuki Hayashi, Jae-hong Kim",Mecha,4.2,"Calum Worthy, Cole Keriazakos, Gideon Adlon, Camryn Jones, Erica Lindbeck",Netflix
Brochara Season 2,Simarpreet Singh,Unknown,4.3,"Dhruv Sehgal, Amey Wagh, Varun Tewari, Sayandeep Sengupta, Ankur Rathee",JioCinema
Mai,"Anshai Lal, Atul Mongia",Unknown,3.4,"Sakshi Tanwar, Vivek Mushran, Wamiqa Gabbi, Anant Vidhaat, Raima Sen, Ankur Ratan, Prashant Narayan, Vaibhav Raj Gupta, Seema Pahwa",Netflix
Outer Range Season 1,"Alonso Ruizpalacios, Jennifer Getzinger, Amy Seimetz, Lawrence Trilling",Drama Mystery Neo-Western Science fiction Thriller,5.0,"Josh Brolin, Lili Taylor, Tamara Podemski, Tom Pelphrey, Imogen Poots, Lewis Pullman, Noah Reid, Shaun Sipos, Isabel Arraiza, Olive Abercrombie",Prime Video
The First Lady,Susanne Bier,Unknown,3.0,"Viola Davis, Michelle Pfeiffer, Gillian Anderson, O.&;T. Fagbenle, Aaron Eckhart, Dakota Fanning, Kiefer Sutherland, Jayme Lawson, Judy Greer, Rhys Wakefield, Regina Taylor, Lily Rabe",JioCinema
Dhahanam,Agasthya Manju,Action Crime,3.1,"Abhishek Duhan, Ashwat Kanth, Naina Ganguly, Parvathy Arun, Isha Koppikar, Kancharapalem Kishore, Ravi Kale, Abhilash Chaudhary, Sayaji Shinde, Vinod Anand, Pradeep Singh Rawat, Kailash Pal",MX Player
Ultraman Season 2,"Kenji Kamiyama, Shinji Aramaki",Unknown,4.5,"Ryohei Kimura, Hideyuki Tanaka, Shigeru Ushiyama, Hirokazu Sekido, Hiroaki Hirata, Maaya Sakamoto",Netflix
Ice Age: Scrat Tales,"Donnie Long, Michael Berardini, Jeff Gabor, Lisa Allen Keane, Matt Munn, Eric Prah, Drew Winey",Unknown,3.5,"Chris Wedges, Karl Wahlgren",Disney+ Hotstar
Winning Time: The Rise of the Lakers Dynasty,"Tanya Hamilton, Damian Marcano, Salli Richardson-Whitfield, Payman Benz, Jonah Hill, Adam McKay",Biographical drama Comedy-drama Sports drama,5.0,"John C. Reilly, Quincy Isaiah, Solomon Hughes, DeVaughn Nixon, Gaby Hoffmann, Hadley Robinson, Molly Gordon, Rob Morgan, Spencer Garrett, Kirk Bovill, Delante Desouza, Newton Mayenge, Stephen Adly Guirgis, Tamera Tomakili, Joey Brooks, Adrien Brody, Sally Field, Michael Chiklis, Sean Patrick Small, Sarah Ramos, Brett Cullen, Lola Kirke, Tracy Letts, Julianne Nicholson, Jimel Atkins, LisaGay Hamilton, Andy Hirsch, Gillian Jacobs, Wood Harris, Rory Cochrane, Danny Burstein, Austin Aaron, Jon Young, Ta'Nika Gibson, Edwin Hodge, Terence Davis, Ja'Quan Cole, Jynediah Gittens, Rodney Barnes, Michael AG Scott",JioCinema
Abhay Season 3,Ken Ghosh,Psychological fiction Crime Thriller,3.5,"Kunal Khemu, Asha Negi, Rahul Dev, Tanuj Virwani, Divya Agarwal, Nidhi Singh, Rituraj Singh, Elnaaz Nourozi",Zee5
Gullak Season 3,Palash Vaswani,Unknown,3.9,"Jameel Khan, Geetanjali Kulkarni, Vaibhav Raj Gupta, Harsh Mayar, Sunita Rajwar, Shivankit Singh Parihar, Deepak Kumar Mishra, Saad Bilgrami",SonyLIV
Slow Horses,James Hawes,Drama Black comedy Spy thriller,5.0,"Gary Oldman, Olivia Cooke, Jonathan Pryce, Kristin Scott Thomas, Jack Lowden, Antonio Aakeel, Sam Hazeldine, Rosalind Eleazar, Chris Reilly, Dustin Demri-Burns, Christopher Chung, Joey Ansah",Apple TV+
Moon Knight,"Mohamed Diab, Justin Benson, Aaron Moorhead",Unknown,3.7,"Oscar Isaac, Ethan Hawke, May Calamawy, Karim El Hakim, F. Murray Abraham, Gaspard Ulliel",Disney+ Hotstar
Jaspreet Singh: Koi Load Nahi,Karan Asnani,Comedy,3.8,Jaspreet Singh,Prime Video
Bridgerton Season 2,"Tom Verica, Tricia Brock, Alex Pillai",Unknown,4.4,"Adjoa Andoh, Lorraine Ashbourne, Jonathan Bailey, Ruby Barker, Sabrina Bartlett, Harriet Cains, Bessie Carter, Nicola Coughlan, Phoebe Dynevor, Ruth Gemmell, Florence Hunt, Claudia Jessie, Ben Miller, Luke Newton, Regé-Jean Page, Golda Rosheuvel, Luke Thompson, Will Tilston, Polly Walker, Julie Andrews",Netflix
Pachinko,"Kogonada, Justin Chon",Drama,4.5,"Youn Yuh-jung, Kim Min-ha, Jeon Yu-na, Lee Min-ho, Jin Ha, Yoon Seo-ho, Anna Sawai, Soji Arai, Kaho Minami, Steve Sanghyun Noh, Jung Eun-chae, Felice Choi, Jeong In-ji, Mari Yamamoto, Ian H.W. Kim, Jimmi Simpson, Yeji Yeon, Han Joon-woo",Apple TV+
Halo,"Otto Bathurst, Jonathan Liebesman, M. J. Bassett, Roel Reiné, Jet Wilkinson",Action-adventure Drama Military science fiction,3.9,"Pablo Schreiber, Natascha McElhone, Yerin Ha, Charlie Murphy, Charlie Murphy, Jen Taylor, Shabana Azmi, Bokeem Woodbine, Kate Kennedy, Natasha Culzac, Bentley Calu, Danny Sapani",JioCinema
Roohaniyat,"Glen Barretto, Ankush Mohla",Drama,3.5,"Arjun Bijlani, Kanika Mann, Yuvika Chaudhary, Aman Verma, Smita Bansal, Palak Purswani, Geetika Mehandru, Harshit Sindhwani, Arushi Handa, Shaan Groverr, Anuj Khurana, Sandeep Chatterjee",MX Player
Bloody Brothers,Shaad Ali,Unknown,3.4,"Jaideep Ahlawat, Zeeshan Ayyub, Shruti Seth, Tina Desai, Jitendra Joshi, Maya Alagh",Zee5
Eternally Confused and Eager for Love,Rahul Nair,Unknown,3.7,"Vihaan Samat, Jim Sarbh, Rahul Bose, Suchitra Pillai, Dalai, Ankur Rathee",Netflix
WeCrashed,"John Requa, Glenn Ficarra, Tinge Krishnan, Shari Springer Berman, Robert Pulcini",Unknown,4.5,"Jared Leto, Anne Hathaway, Kyle Marvin, America Ferrera, Robert Emmet Lunney, O. T. Fagbenle",Apple TV+
The Last Days of Ptolemy Grey,Ramin Bahrani,Drama,2.6,"Samuel L. Jackson, Dominique Fishback, Walton Goggins, Marsha Stephanie Blake, Damon Gupton, Cynthia McWilliams, Omar Benson Miller, Maury Ginsberg, JoAnn Willette",Apple TV+
Upload Season 2,"Jeffrey Blitz, Dee Rees",Comedy-drama Science fiction Satire,3.4,"Owen Daniels, Josh Banday, Robbie Amell, Andy Allo, Allegra Edwards, Zainab Johnson, Kevin Bigley, Andrea Rosen Chris Williams Jessica Tuck, Andy Thompson, Matt Ward, Yvetta Fisher",Prime Video
Anamika,Vikram Bhatt,Indian soap opera Mystery Thriller Romantic thriller,3.0,"Sunny Leone, Sonnalli Seygall, Rahul Dev, Sameer Soni, Shehzad Shaikh, Ayaz Khan, Romil K. Sharma",MX Player
Outlander Season 6,Kate Cheeseman,Historical fantasy Drama Adventure Romantic fantasy,2.8,"Caitríona Balfe, Sam Heughan, Sophie Skelton, Richard Rankin, Caitlin O'Ryan, Andrew Gower, Jack Tarlton, Tim Downie, Alexander Vlahos, Mark Lewis Jones, Jessica Reynolds",Netflix
Apharan Season 2,Sidharth Sengupta,Unknown,3.4,"Arunoday Singh, Mahie Gill, Monica Chaudhary, Nidhi Singh, Varun Badola, Saanand Verma, Neha Kaul, Pawan Chopra, Ram Sujan Singh, Surender Singh, Sanjay Batra, Nilesh Mamgain, Snehil Dixit Mehra, Shweta Rajput, Nishant Tanwar, Aditya Jadhav",JioCinema
Jugaadistan,"Akarsh Khurana, Adhaar Khurana",Drama,3.4,"Sumeet Vyas, Arjun Mathur, Parambrata Chatterjee, Rukshar Dhillon, Taaruk Raina, Gopal Datt, Ahsaas Channa",Lionsgate Play
Pieces of Her,Minkie Spiro,Mystery,4.5,"Toni Collette, Bella Heathcote, David Wenham, Jessica Barden, Joe Dempsie, Jacob Scipio, Omari Hardwick",Netflix
Rudra: The Edge of Darkness,Rajesh Mapuskar,Unknown,3.2,"Ajay Devgn, Raashii Khanna, Esha Deol, Atul Kulkarni, Ashwini Kalsekar, Tarun Gahlot, Ashish Vidyarthi, Satyadeep Misra, Luke Kenny",Disney+ Hotstar
Star Trek: Picard Season 2,"Douglas Aarniokoski, Joe Menendez, Lea Thompson",Unknown,3.8,"Patrick Stewart, Alison Pill, Isa Briones, Evan Evagora, Michelle Hurd, Santiago Cabrera, Jeri Ryan, Orla Brady, Brent Spiner",Prime Video
Sutliyan,Shree Narayan Singh,Drama Comedy,3.5,"Ayesha Raza, Shiv Pandit, Vivaan Shah, Plabita Borthakur",Zee5
Undekhi Season 2,"Sumit Chawla, Shubham Dubey, Anjana Gupta, Trupti Mehta, Abinaash Sharrma, Amit Tonger",Crime Thriller,3.2,"Dibyendu Bhattacharya, Surya Sharma, Harsh Chhaya, Ankur Rathee, Abhishek Chauhan, Anchal Singh, Ayn Zoya, Apeksha Porwal",SonyLIV
The Guardians of Justice,"Kenlon Clark, Enol Junquera, Luis Pelayo Junquera, Adi Shankar, Stewart Yost",Unknown,2.2,"Denise Richards, Derek Mears, Hal Ozsan, Andy Milonakis, Sharni Vinson, Dallas Page",Netflix
Super Pumped: The Battle For Uber,Allen Coulter,Drama,3.4,"Joseph Gordon-Levitt, Kyle Chandler, Kerry Bishé, Babak Tafti, Mousa Kraish, Mousa Hussein Kraish, Hank Azaria, Elisabeth Shue, Uma Thurman",JioCinema
Killing Eve Season 4,"Stella Corradi, Anu Menon",Unknown,2.5,"Sandra Oh, Jodie Comer, Fiona Shaw, Kim Bodnia, Camille Cottin",Prime Video
A Discovery Of Witches Season 3,"Jamie Donoughue, Debs Paterson",Fantasy [ 1 ] Romance [ 1 ] Drama [ 1 ],4.5,"Teresa Palmer, Matthew Goode, Edward Bluemel, Aiysha Hart, Alex Kingston, Adelle Leonce, Steven Cree, Peter McDonald",SonyLIV
